position,layer,auc,acc,f1,logloss,ece
answer_first,16,0.6981091067159313,0.7333333333333333,0.4594594594594595,1.2656211770333996,0.22633808342060766
answer_first,17,0.6865898717670071,0.7266666666666667,0.4533333333333333,1.1466585321882898,0.2136534648223277
answer_first,18,0.7211475766137796,0.7266666666666667,0.4533333333333333,1.1313734276670508,0.21415623886274743
answer_first,19,0.7065855248858944,0.74,0.48,1.2298058889141485,0.21905733349596318
answer_first,20,0.741577917843947,0.74,0.48,1.081608900479399,0.19835946201526716
answer_first,21,0.7935231471419257,0.7933333333333333,0.5866666666666667,0.948642806567578,0.16558319251205242
answer_first,22,0.719191480113019,0.7733333333333333,0.575,1.0675052100319744,0.17307162013441685
answer_first,23,0.7454901108454682,0.7733333333333333,0.575,0.9602039142754601,0.183827514898376
answer_first,24,0.7491849597913497,0.74,0.5411764705882353,1.030695395279276,0.1996810750409863
answer_first,25,0.7741795261899588,0.7533333333333333,0.5542168674698795,0.9809887269317265,0.17130756942361702
answer_first,26,0.7833079765268419,0.7666666666666667,0.5679012345679012,0.9529996810688863,0.18417813515938142
answer_first,27,0.7770049989132798,0.7733333333333333,0.5405405405405406,0.9901004014614068,0.19471286050814585
answer_first,28,0.7657031080199956,0.74,0.5185185185185185,1.0103566895820855,0.21353561642898028
answer_first,29,0.7615735709628342,0.7133333333333334,0.4266666666666667,0.9956239164097951,0.21983986676910333
answer_first,30,0.7215822647250598,0.7266666666666667,0.4675324675324675,1.1007543632739514,0.2379560617199787
answer_first,31,0.680721582264725,0.72,0.43243243243243246,1.2000959369829702,0.21548149129644084
answer_first,32,0.6670289067594001,0.7066666666666667,0.40540540540540543,1.1763576808887044,0.23748622919586032
answer_first,33,0.7183221038904586,0.7066666666666667,0.40540540540540543,0.974621201082399,0.22569969617971328
answer_first,34,0.6813736144316453,0.7066666666666667,0.42105263157894735,0.9510150889320595,0.2331297316040863
answer_first,35,0.6898500326016083,0.7333333333333333,0.4594594594594595,0.9840543915960372,0.22966459836436517
answer_first,36,0.6509454466420342,0.6733333333333333,0.30985915492957744,1.0696278331588644,0.2546599617010213
answer_last,0,0.6263855683547056,0.7066666666666667,0.4358974358974359,0.8770793411552276,0.1764096686393755
answer_last,1,0.48206911540969355,0.5266666666666666,0.20224719101123595,2.001338243556785,0.4100196291689155
answer_last,2,0.5468376439904369,0.58,0.24096385542168675,1.7075437519213006,0.3646853756328664
answer_last,3,0.5624864159965225,0.6266666666666667,0.37777777777777777,1.5096814913845693,0.3304393353226589
answer_last,4,0.6209519669637036,0.64,0.35714285714285715,1.3683388670963987,0.2893284249485012
answer_last,5,0.647467941751793,0.6333333333333333,0.367816091954023,1.2186301416587388,0.3085327742572526
answer_last,6,0.6320365138013475,0.6333333333333333,0.367816091954023,1.291100514267403,0.3079524477267628
answer_last,7,0.6674635948706803,0.6666666666666666,0.4318181818181818,1.3817773477020907,0.26300540243755444
answer_last,8,0.6379048033036296,0.62,0.4,1.3939053878816898,0.3045447439290748
answer_last,9,0.5855248858943708,0.6066666666666667,0.3058823529411765,1.5496145982712701,0.3332556153381978
answer_last,10,0.6485546620299935,0.6733333333333333,0.379746835443038,1.24248239406828,0.24776495761817274
answer_last,11,0.6044338187350576,0.64,0.35714285714285715,1.339867197106954,0.2981545972288593
answer_last,12,0.622473375353184,0.6533333333333333,0.35,1.231951943319389,0.2995964370355437
answer_last,13,0.6639860899804391,0.7066666666666667,0.4358974358974359,1.2741657883883102,0.25131806147868957
answer_last,14,0.7176700717235384,0.72,0.4473684210526316,1.0932209912576727,0.21522795663584077
answer_last,15,0.7335361877852641,0.7,0.43037974683544306,1.0147219039940043,0.22909359279827088
answer_last,16,0.7589654422951533,0.7333333333333333,0.47368421052631576,0.9148835946050686,0.22586576377563666
answer_last,17,0.7802651597478809,0.7466666666666667,0.5128205128205128,0.8251515465139596,0.19931630443109422
answer_last,18,0.772440773744838,0.7266666666666667,0.4383561643835616,0.7980095028399087,0.1896084549446829
answer_last,19,0.7522277765703108,0.7466666666666667,0.525,0.8983336683615609,0.1941625589015443
answer_last,20,0.797217996087807,0.78,0.5714285714285714,0.8316547906901541,0.18693414064825756
answer_last,21,0.8009128450336884,0.76,0.5135135135135135,0.8117601677056944,0.1775648670378629
answer_last,22,0.7856987611388828,0.78,0.5822784810126582,0.9305945270765157,0.1998236830314181
answer_last,23,0.7213649206694197,0.6866666666666666,0.4050632911392405,1.0592845424442372,0.2333627734751219
answer_last,24,0.7515757444033906,0.76,0.5384615384615384,0.9814238405915796,0.19147083779679608
answer_last,25,0.7854814170832427,0.7666666666666667,0.5454545454545454,0.9551898888667445,0.19211150208913796
answer_last,26,0.791567050641165,0.7533333333333333,0.5432098765432098,0.9988672677288304,0.22222698025748394
answer_last,27,0.7633123234079547,0.7466666666666667,0.5365853658536586,1.00515339997744,0.18583635912277524
answer_last,28,0.7354922842860246,0.74,0.5411764705882353,1.1048986851596114,0.20616149706211237
answer_last,29,0.7522277765703108,0.7666666666666667,0.5454545454545454,1.0115591672595379,0.18219679860052101
answer_last,30,0.7891762660291242,0.7466666666666667,0.5,0.9011878025659663,0.18518313532858166
answer_last,31,0.7691806129102369,0.76,0.5263157894736842,0.9643453685399527,0.19806751710653292
answer_last,32,0.7763529667463596,0.7333333333333333,0.47368421052631576,0.8983843193204272,0.20314369134388985
answer_last,33,0.7826559443599218,0.76,0.4857142857142857,0.8911782255940371,0.18790248260501916
answer_last,34,0.7572266898500326,0.7466666666666667,0.5,1.0651408879268387,0.18351739773312098
answer_last,35,0.7437513584003478,0.7266666666666667,0.4533333333333333,1.119649419974332,0.20793284256032518
answer_last,36,0.7646163877417953,0.7666666666666667,0.5205479452054794,1.0169987728786285,0.17446786909479686
answer_mean,0,0.6286676809389263,0.6666666666666666,0.358974358974359,1.0809372249200775,0.24370224215592134
answer_mean,1,0.5613996957183222,0.6666666666666666,0.3055555555555556,1.7675440190095606,0.27360385948606014
answer_mean,2,0.5918278635079331,0.68,0.3684210526315789,1.7750410656378874,0.27053205223564014
answer_mean,3,0.5811780047815691,0.64,0.2702702702702703,1.6974801420218617,0.292168229885018
answer_mean,4,0.613996957183221,0.6533333333333333,0.3157894736842105,1.6683900777204501,0.3022159577848037
answer_mean,5,0.5974788089545751,0.6466666666666666,0.3116883116883117,1.8370966276734277,0.31104370791098895
answer_mean,6,0.5950880243425343,0.6466666666666666,0.345679012345679,1.7397117151638584,0.31208541157624287
answer_mean,7,0.608346011736579,0.6733333333333333,0.379746835443038,1.5598953855234865,0.2959554706416228
answer_mean,8,0.6320365138013475,0.6933333333333334,0.41025641025641024,1.4815048416254601,0.2721085072515602
answer_mean,9,0.5981308411214954,0.6533333333333333,0.35,1.5534219795469482,0.27517765965611957
answer_mean,10,0.6192132145185829,0.6733333333333333,0.36363636363636365,1.4647250071664173,0.29580597532264885
answer_mean,11,0.6409476200825908,0.7,0.3835616438356164,1.417229298383899,0.23903817277577755
answer_mean,12,0.652901543142795,0.7333333333333333,0.47368421052631576,1.205703736762224,0.2041904822600913
answer_mean,13,0.7222342968919799,0.7266666666666667,0.4383561643835616,1.0176007623257082,0.1963951410829069
answer_mean,14,0.7441860465116279,0.7133333333333334,0.4266666666666667,1.071620939220548,0.22590574040872347
answer_mean,15,0.7783090632471202,0.76,0.5263157894736842,1.0260799550741986,0.1936078661986974
answer_mean,16,0.7657031080199956,0.7533333333333333,0.4931506849315068,1.0145563268803888,0.20387835449220185
answer_mean,17,0.7746142143012389,0.7666666666666667,0.5205479452054794,0.9201164877704613,0.18258377157324418
answer_mean,18,0.775048902412519,0.7733333333333333,0.5142857142857142,0.9141943808825498,0.17400845011731286
answer_mean,19,0.794392523364486,0.7866666666666666,0.5555555555555556,0.9071674874336971,0.16472066051450013
answer_mean,20,0.7930884590306455,0.7666666666666667,0.5070422535211268,0.9449512267264263,0.18725028189847
answer_mean,21,0.8046076939795698,0.7666666666666667,0.5333333333333333,0.897568363319336,0.19216895486733396
answer_mean,22,0.7941751793088458,0.78,0.547945205479452,0.9487479994482766,0.17280158910939966
answer_mean,23,0.7676592045207563,0.7666666666666667,0.5333333333333333,0.9728384491872688,0.17533400369617141
answer_mean,24,0.7728754618561182,0.74,0.4507042253521127,1.012038790310443,0.2164088524180524
answer_mean,25,0.7867854814170833,0.7666666666666667,0.5454545454545454,0.9245771807550592,0.17377005248703492
answer_mean,26,0.7804825038035209,0.7266666666666667,0.4675324675324675,0.9618475570986501,0.20448948772365666
answer_mean,27,0.7663551401869159,0.7533333333333333,0.5066666666666667,1.0840466704627385,0.20145391132240087
answer_mean,28,0.7433166702890677,0.7066666666666667,0.4358974358974359,1.0384798055524744,0.20811298985793886
answer_mean,29,0.7285372745055422,0.7266666666666667,0.4533333333333333,1.066097112151528,0.22103126650545923
answer_mean,30,0.7133231906107368,0.7266666666666667,0.4225352112676056,1.1209135341918572,0.21798136493372677
answer_mean,31,0.6861551836557269,0.7266666666666667,0.4057971014492754,1.1339802703128767,0.2127811210186097
answer_mean,32,0.6702890675940013,0.6866666666666666,0.27692307692307694,1.1369307547566239,0.24629521341431967
answer_mean,33,0.7309280591175832,0.7133333333333334,0.3582089552238806,0.9380156830424374,0.22673989667757186
answer_mean,34,0.7357096283416649,0.7066666666666667,0.3333333333333333,0.9266464493806702,0.22754957837244258
answer_mean,35,0.7385351010649859,0.7066666666666667,0.35294117647058826,0.8975657276354034,0.2084698200080932
answer_mean,36,0.7526624646815909,0.6866666666666666,0.22950819672131148,0.8349011438435814,0.2203928808690281
