position,layer,auc,acc,f1,logloss,ece
prompt_last,25,0.6509232954545454,0.8,0.21052631578947367,0.8973210886541364,0.1648352513980565
prompt_last,26,0.6651278409090909,0.8066666666666666,0.12121212121212122,0.848623580022459,0.1712440351334394
prompt_last,27,0.6953125,0.7933333333333333,0.16216216216216217,0.8069765703491373,0.16241932362308426
prompt_last,28,0.7091619318181818,0.8066666666666666,0.17142857142857143,0.7827509425430852,0.17052566356213367
prompt_last,29,0.7120028409090908,0.7933333333333333,0.11428571428571428,0.7811834482687269,0.18737568748979963
prompt_last,30,0.7134232954545454,0.8066666666666666,0.17142857142857143,0.7643404191200363,0.17219925951765136
prompt_last,31,0.7244318181818182,0.78,0.15384615384615385,0.7569851053334599,0.1817578698540146
prompt_last,32,0.7365056818181817,0.8066666666666666,0.21621621621621623,0.7312829503929636,0.153523668047224
answer_first,0,0.6285511363636364,0.76,0.35714285714285715,0.7383485807735621,0.2074075637052585
answer_first,1,0.6260653409090909,0.7533333333333333,0.24489795918367346,0.9526297911880615,0.19338788756351655
answer_first,2,0.6988636363636364,0.8066666666666666,0.2564102564102564,0.7771227782351536,0.16289441011059413
answer_first,3,0.6885653409090909,0.8133333333333334,0.3,0.7272090147823133,0.1444384598994021
answer_first,4,0.6139914772727273,0.8066666666666666,0.2564102564102564,0.9026222632061833,0.15063558723333234
answer_first,5,0.5969460227272727,0.7933333333333333,0.20512820512820512,0.9192478017712588,0.17895701001161532
answer_first,6,0.5838068181818181,0.8,0.16666666666666666,0.9323212937087555,0.1699559856767302
answer_first,7,0.5720880681818181,0.82,0.22857142857142856,0.895701513505202,0.14956415269111914
answer_first,8,0.6392045454545454,0.7933333333333333,0.06060606060606061,0.8649157481314325,0.17032103020777872
answer_first,9,0.5607244318181819,0.8,0.16666666666666666,0.9263562828629065,0.17828860184084133
answer_first,10,0.6264204545454546,0.82,0.22857142857142856,0.8352330094961404,0.1525768272977379
answer_first,11,0.5731534090909091,0.8066666666666666,0.21621621621621623,0.8733208053210122,0.1632310739788181
answer_first,12,0.5973011363636364,0.82,0.18181818181818182,0.7869220611786796,0.13107689083331694
answer_first,13,0.5990767045454546,0.82,0.2702702702702703,0.8094992166302553,0.16715518531994317
answer_first,14,0.6360085227272727,0.7933333333333333,0.06060606060606061,0.766548634244342,0.15671006812956834
answer_first,15,0.6363636363636362,0.8066666666666666,0.17142857142857143,0.8231553422872191,0.1790756259085058
answer_first,16,0.6271306818181818,0.8133333333333334,0.17647058823529413,0.8323601856199386,0.1613610937833266
answer_first,17,0.6388494318181819,0.84,0.25,0.8604167966901393,0.1578018083214053
answer_first,18,0.6807528409090908,0.8133333333333334,0.17647058823529413,0.7494605143111686,0.1592450396861831
answer_first,19,0.6331676136363636,0.8266666666666667,0.2777777777777778,0.7893398025039197,0.15115187698716412
answer_first,20,0.6399147727272727,0.84,0.25,0.7991489965100711,0.1573087275328076
answer_first,21,0.6260653409090909,0.8066666666666666,0.12121212121212122,0.7864259038297036,0.1452263008817845
answer_first,22,0.6612215909090908,0.8066666666666666,0.12121212121212122,0.7393507960847611,0.14467610705379888
answer_first,23,0.7027698863636364,0.8133333333333334,0.06666666666666667,0.6813050902636983,0.14618892163587544
answer_first,24,0.7340198863636364,0.8266666666666667,0.13333333333333333,0.6116693118793115,0.14243577414417274
answer_first,25,0.7237215909090908,0.8266666666666667,0.07142857142857142,0.6331848741989904,0.13405563242020022
answer_first,26,0.7372159090909092,0.8333333333333334,0.07407407407407407,0.5925925740151946,0.14187688322015823
answer_first,27,0.7446732954545454,0.8333333333333334,0.0,0.5754213148912787,0.11996247847615038
answer_first,28,0.7705965909090909,0.8333333333333334,0.07407407407407407,0.5393771383594871,0.11552920362665495
answer_first,29,0.7393465909090909,0.86,0.3225806451612903,0.6018726323692948,0.11895600870702505
answer_first,30,0.7354403409090909,0.8533333333333334,0.26666666666666666,0.603693762839251,0.11220115227133647
answer_first,31,0.7020596590909091,0.8533333333333334,0.26666666666666666,0.6246879743482682,0.10326371560932644
answer_first,32,0.7002840909090908,0.82,0.18181818181818182,0.6358038585445597,0.13277308352961315
answer_last,0,0.6397372159090908,0.7666666666666667,0.38596491228070173,0.6827010212422825,0.27509231872455336
answer_last,1,0.5919744318181818,0.7733333333333333,0.19047619047619047,1.0777092237547985,0.1837022435507401
answer_last,2,0.7105823863636364,0.84,0.29411764705882354,0.7475138676657647,0.14185888656032672
answer_last,3,0.7318892045454546,0.8533333333333334,0.3888888888888889,0.735893751482348,0.1185581826815455
answer_last,4,0.6807528409090909,0.8333333333333334,0.2857142857142857,0.8189683019136957,0.140262068388799
answer_last,5,0.6700994318181819,0.7866666666666666,0.2,0.8534676861116429,0.18015078178006563
answer_last,6,0.7652698863636364,0.8066666666666666,0.21621621621621623,0.6977801283097709,0.1540072118477816
answer_last,7,0.7631392045454546,0.82,0.3076923076923077,0.6393987108105447,0.1286642057970864
answer_last,8,0.7112926136363635,0.8333333333333334,0.2857142857142857,0.6464025126495142,0.1148171752818329
answer_last,9,0.7052556818181819,0.8266666666666667,0.3157894736842105,0.7370614643957512,0.14193399605515702
answer_last,10,0.6985085227272727,0.8133333333333334,0.3333333333333333,0.7857536228020315,0.14673087389595296
answer_last,11,0.7198153409090909,0.8066666666666666,0.32558139534883723,0.753712470106883,0.1463923608683586
answer_last,12,0.7269176136363636,0.7866666666666666,0.3333333333333333,0.7828954989103685,0.17509699704035037
answer_last,13,0.7418323863636362,0.8066666666666666,0.32558139534883723,0.6627700041139681,0.14939510346596827
answer_last,14,0.7183948863636364,0.82,0.2702702702702703,0.6784067993413602,0.12933793076730374
answer_last,15,0.7219460227272727,0.8133333333333334,0.2222222222222222,0.6386248461778741,0.13024976383704842
answer_last,16,0.6946022727272727,0.8,0.25,0.7279909058634509,0.15167907581169562
answer_last,17,0.6779119318181818,0.7866666666666666,0.15789473684210525,0.8155102953764312,0.16432220751655363
answer_last,18,0.6860795454545454,0.78,0.23255813953488372,0.848122998398305,0.1728962064643818
answer_last,19,0.6541193181818181,0.7666666666666667,0.18604651162790697,0.8958638806665477,0.1789189558787229
answer_last,20,0.6754261363636365,0.7666666666666667,0.2222222222222222,0.8942611342878145,0.17904182759217274
answer_last,21,0.6384943181818181,0.7666666666666667,0.2222222222222222,1.0058794998278384,0.18357078809016464
answer_last,22,0.65625,0.78,0.26666666666666666,0.9794402737312218,0.18581433250223753
answer_last,23,0.6392045454545454,0.7466666666666667,0.17391304347826086,0.9760063420373186,0.18891844843878264
answer_last,24,0.6349431818181818,0.76,0.21739130434782608,0.986622639117628,0.19175016388770785
answer_last,25,0.6512784090909092,0.78,0.23255813953488372,0.9261881482252379,0.16990036633425942
answer_last,26,0.6629971590909091,0.7733333333333333,0.19047619047619047,0.9021155130373709,0.15580713613088046
answer_last,27,0.6700994318181818,0.82,0.34146341463414637,0.8355883962513868,0.17496998885622186
answer_last,28,0.6551846590909091,0.78,0.23255813953488372,0.8304191862395547,0.15827465656593662
answer_last,29,0.6693892045454546,0.8133333333333334,0.2631578947368421,0.7915219475230802,0.13846343912084866
answer_last,30,0.66015625,0.8266666666666667,0.3157894736842105,0.8182503009416014,0.15671355048526572
answer_last,31,0.6612215909090909,0.8266666666666667,0.2777777777777778,0.8658504208368627,0.1582501303229793
answer_last,32,0.6704545454545454,0.82,0.22857142857142856,0.8776085545075542,0.1551904282038289
answer_mean,0,0.5353338068181819,0.7733333333333333,0.2916666666666667,1.9250141458485654,0.2214605576255955
answer_mean,1,0.5987215909090909,0.82,0.3076923076923077,1.0441257899686915,0.17228570909123692
answer_mean,2,0.6700994318181819,0.8266666666666667,0.3157894736842105,0.8348165924429207,0.1450513478548518
answer_mean,3,0.6658380681818181,0.84,0.3333333333333333,0.7686028511664384,0.15055274893017467
answer_mean,4,0.6942471590909091,0.8266666666666667,0.23529411764705882,0.7016813821122992,0.14527092518465742
answer_mean,5,0.6942471590909091,0.8,0.16666666666666666,0.7285934895401663,0.15741574794665275
answer_mean,6,0.7329545454545454,0.82,0.22857142857142856,0.7006379056655961,0.156459835450012
answer_mean,7,0.671875,0.82,0.18181818181818182,0.7707058126660584,0.17141303158712895
answer_mean,8,0.6576704545454546,0.8133333333333334,0.06666666666666667,0.8166938881423956,0.1629748321221834
answer_mean,9,0.6505681818181819,0.8133333333333334,0.125,0.8102746719463262,0.17828235987654045
answer_mean,10,0.6420454545454546,0.8333333333333334,0.2857142857142857,0.8585033420623237,0.16588636839538537
answer_mean,11,0.6654829545454546,0.8066666666666666,0.17142857142857143,0.7988075484838071,0.14332412029603003
answer_mean,12,0.7080965909090908,0.82,0.18181818181818182,0.7282274906291831,0.14910271291241797
answer_mean,13,0.7123579545454546,0.8266666666666667,0.2777777777777778,0.7251648269336203,0.14041628852460353
answer_mean,14,0.7265625,0.8133333333333334,0.2222222222222222,0.6580132553712655,0.15350206829575985
answer_mean,15,0.7457386363636364,0.8066666666666666,0.12121212121212122,0.6590516560254805,0.1518675985844017
answer_mean,16,0.7169744318181819,0.8066666666666666,0.17142857142857143,0.7861687987492777,0.16100953860202039
answer_mean,17,0.7325994318181818,0.8133333333333334,0.3,0.8077334146229586,0.16898627717652934
answer_mean,18,0.7421875,0.8,0.2857142857142857,0.7695015069756957,0.1776188562003725
answer_mean,19,0.7535511363636364,0.8,0.21052631578947367,0.723551104881898,0.16382616910051578
answer_mean,20,0.75390625,0.8,0.21052631578947367,0.7480053946603613,0.17481386812745378
answer_mean,21,0.7404119318181818,0.7933333333333333,0.20512820512820512,0.7652074721545097,0.165536613815756
answer_mean,22,0.7624289772727273,0.7933333333333333,0.16216216216216217,0.709059670030005,0.16532905339618334
answer_mean,23,0.7542613636363638,0.8,0.21052631578947367,0.6921862335856293,0.1685897329481443
answer_mean,24,0.7553267045454545,0.8,0.0625,0.6613032078764077,0.15188805829975074
answer_mean,25,0.7116477272727273,0.8133333333333334,0.17647058823529413,0.6952717606139283,0.1423601392725253
answer_mean,26,0.7240767045454545,0.8066666666666666,0.06451612903225806,0.6752822866276275,0.1422824548963813
answer_mean,27,0.7176846590909092,0.8066666666666666,0.06451612903225806,0.6633986292888833,0.14215779165989226
answer_mean,28,0.7446732954545455,0.82,0.18181818181818182,0.6060472720532839,0.1380395467181625
answer_mean,29,0.7230113636363638,0.82,0.22857142857142856,0.67040383564172,0.14645512558510135
answer_mean,30,0.71875,0.82,0.12903225806451613,0.6576804060975207,0.1410477523203639
answer_mean,31,0.6977982954545454,0.8333333333333334,0.24242424242424243,0.7022346396336431,0.12926420239734637
answer_mean,32,0.7443181818181819,0.8133333333333334,0.2222222222222222,0.6621489273333786,0.14377631691343065
