position,layer,auc,acc,f1,logloss,ece
prompt_last,24,0.6957098628925253,0.8666666666666667,0.23076923076923078,0.5461345935681762,0.11213726994371224
prompt_last,25,0.7156125608137992,0.8933333333333333,0.3333333333333333,0.4908051898001573,0.0983977365447589
prompt_last,26,0.6948252985404689,0.8533333333333334,0.21428571428571427,0.5762164762221881,0.11858163510278087
prompt_last,27,0.6948252985404688,0.8866666666666667,0.2608695652173913,0.49631594040852617,0.1167412062437826
prompt_last,28,0.6528084918177798,0.8733333333333333,0.24,0.5630411430750228,0.10927920128142825
answer_first,0,0.7005749668288368,0.7066666666666667,0.3333333333333333,0.5755426462674614,0.18547698655121442
answer_first,1,0.6948252985404688,0.8733333333333333,0.24,0.5963460224543256,0.08959647916691066
answer_first,2,0.7271118973905352,0.86,0.2222222222222222,0.6075022498647512,0.11489548909338339
answer_first,3,0.6519239274657231,0.84,0.14285714285714285,0.7941734493709227,0.11266273522147881
answer_first,4,0.6333480760725343,0.8,0.0625,0.7849315950807283,0.16636912083703534
answer_first,5,0.697921273772667,0.84,0.2,0.6411838275662812,0.1402884283168679
answer_first,6,0.6784608580274215,0.8533333333333334,0.21428571428571427,0.7300700427477603,0.1358122161157735
answer_first,7,0.7036709420610349,0.8466666666666667,0.14814814814814814,0.7140008155206019,0.10818825029863602
answer_first,8,0.6988058381247236,0.8466666666666667,0.25806451612903225,0.6394625594111388,0.11104530655782528
answer_first,9,0.6899601946041575,0.86,0.27586206896551724,0.6654805850125888,0.10287879768654397
answer_first,10,0.6806722689075629,0.84,0.29411764705882354,0.6964099470775571,0.12160272172851419
answer_first,11,0.655904467049978,0.8733333333333333,0.2962962962962963,0.6434068540332482,0.11218480874151557
answer_first,12,0.719593100398054,0.8666666666666667,0.23076923076923078,0.5504661658017967,0.08753885145334034
answer_first,13,0.7310924369747899,0.8733333333333333,0.3448275862068966,0.5374014967739744,0.08304605647862046
answer_first,14,0.7390535161432994,0.8866666666666667,0.32,0.5425170138156781,0.09804147300904288
answer_first,15,0.6625386996904026,0.86,0.16,0.6128069587986755,0.11080456425063955
answer_first,16,0.6771340114993366,0.9066666666666666,0.4166666666666667,0.5744312564558974,0.07872325089047792
answer_first,17,0.7085360459973463,0.8866666666666667,0.32,0.527549356920134,0.0880014979166348
answer_first,18,0.7492260061919505,0.8866666666666667,0.37037037037037035,0.4772470954495092,0.09180726208353357
answer_first,19,0.6912870411322424,0.9,0.34782608695652173,0.5427626577910597,0.08377368901746643
answer_first,20,0.7571870853604599,0.9,0.4444444444444444,0.514278144967116,0.09998850049117834
answer_first,21,0.7244582043343653,0.8866666666666667,0.2608695652173913,0.49166859607238395,0.095197715447064
answer_first,22,0.7708978328173375,0.88,0.25,0.454232985900607,0.10138092040152304
answer_first,23,0.7014595311808934,0.88,0.3076923076923077,0.5485993626651054,0.1027624792675829
answer_first,24,0.7956656346749227,0.8866666666666667,0.32,0.44015246741888386,0.08992263472620457
answer_first,25,0.7996461742591774,0.9133333333333333,0.48,0.3841605074666457,0.08714381735856522
answer_first,26,0.7775320654577621,0.8933333333333333,0.38461538461538464,0.38668946679736454,0.0727238591197961
answer_first,27,0.7775320654577621,0.9133333333333333,0.48,0.3845388056289526,0.07806184662925328
answer_first,28,0.771782397169394,0.8933333333333333,0.3333333333333333,0.3958033949018301,0.08289137234723991
answer_last,0,0.6658558160106148,0.6733333333333333,0.2222222222222222,0.5447973236216703,0.19866818268797415
answer_last,1,0.4626271561256082,0.8466666666666667,0.25806451612903225,1.1683568484434337,0.14801589151884562
answer_last,2,0.5864661654135337,0.88,0.35714285714285715,0.8195604219539679,0.11824049705028944
answer_last,3,0.5988500663423265,0.86,0.27586206896551724,0.7761523058014574,0.12333374074642849
answer_last,4,0.6656346749226006,0.8533333333333334,0.21428571428571427,0.6351534224781001,0.12204215799651441
answer_last,5,0.6514816452896949,0.8733333333333333,0.2962962962962963,0.7027227647193983,0.12514196245606637
answer_last,6,0.632905793896506,0.8666666666666667,0.3333333333333333,0.7591808977805702,0.13494007293465504
answer_last,7,0.6023883237505528,0.88,0.25,0.7317939344893577,0.09702219164804265
answer_last,8,0.6669615214506855,0.86,0.27586206896551724,0.7267072730542645,0.11544856588552674
answer_last,9,0.6859796550199027,0.8866666666666667,0.2608695652173913,0.5848675031444187,0.08828470515652886
answer_last,10,0.697921273772667,0.88,0.25,0.5649385225862704,0.10107779366087632
answer_last,11,0.7439186200796108,0.88,0.25,0.5202644140278155,0.11550576297752008
answer_last,12,0.7182662538699691,0.88,0.25,0.5423490903307169,0.11066798472536943
answer_last,13,0.7593984962406015,0.88,0.25,0.4910956827306997,0.10400003454890404
answer_last,14,0.7173816895179125,0.8933333333333333,0.3333333333333333,0.5129167448012244,0.09038644069399335
answer_last,15,0.7678018575851393,0.88,0.3076923076923077,0.47788411384375107,0.11153983064581525
answer_last,16,0.8058381247235736,0.8866666666666667,0.32,0.4534104313398721,0.09751353115374228
answer_last,17,0.7598407784166299,0.8733333333333333,0.24,0.49465366003079964,0.10092730457426399
answer_last,18,0.8084918177797435,0.8733333333333333,0.3448275862068966,0.43397360697219634,0.08871909720561609
answer_last,19,0.7908005307386111,0.8733333333333333,0.3448275862068966,0.43995064140840723,0.0960370544669354
answer_last,20,0.7969924812030076,0.8933333333333333,0.4666666666666667,0.4194986146954399,0.08764779926457568
answer_last,21,0.7611676249447147,0.8866666666666667,0.37037037037037035,0.4490076648102687,0.08998676177369788
answer_last,22,0.7899159663865546,0.88,0.3076923076923077,0.416243072869378,0.07591742129584518
answer_last,23,0.7386112339672711,0.88,0.3076923076923077,0.46574332529841334,0.08179518808072922
answer_last,24,0.713843432109686,0.9066666666666666,0.36363636363636365,0.4867648355285602,0.09714068831721005
answer_last,25,0.7403803626713843,0.9,0.34782608695652173,0.4814726885572567,0.10006199298863148
answer_last,26,0.755860238832375,0.8866666666666667,0.32,0.47811620372955105,0.09545603118861735
answer_last,27,0.7695709862892526,0.8866666666666667,0.37037037037037035,0.4606102515094139,0.0890909929470736
answer_last,28,0.7178239716939406,0.9,0.4444444444444444,0.5053975644772378,0.07604069267949638
answer_mean,0,0.7049977885891199,0.8133333333333334,0.36363636363636365,0.5860374063812287,0.13719009914129252
answer_mean,1,0.637328615656789,0.8666666666666667,0.2857142857142857,0.8290522199398676,0.1066739320714312
answer_mean,2,0.6833259619637329,0.86,0.16,0.7342964511512264,0.11219679212720723
answer_mean,3,0.6713843432109686,0.8533333333333334,0.26666666666666666,0.7169462683552259,0.13121565849027536
answer_mean,4,0.6749226006191951,0.82,0.12903225806451613,0.6893378464849905,0.1386276981762284
answer_mean,5,0.6992481203007519,0.8666666666666667,0.23076923076923078,0.5872069249831321,0.11264719187764355
answer_mean,6,0.6784608580274215,0.8733333333333333,0.24,0.5762340985475609,0.11041585789414352
answer_mean,7,0.6245024325519682,0.8466666666666667,0.20689655172413793,0.7371660835089121,0.13139218203389966
answer_mean,8,0.6510393631136666,0.8333333333333334,0.13793103448275862,0.7650824262412995,0.13318422795577609
answer_mean,9,0.6979212737726669,0.8666666666666667,0.23076923076923078,0.6310550576927678,0.10875781774456555
answer_mean,10,0.7279964617425918,0.8933333333333333,0.3333333333333333,0.4886481175277296,0.08699923533475627
answer_mean,11,0.7704555506413092,0.8933333333333333,0.38461538461538464,0.43055525907175024,0.0854977838059642
answer_mean,12,0.7779743476337904,0.88,0.3076923076923077,0.4627111365012438,0.1013781596841839
answer_mean,13,0.7877045555064132,0.8933333333333333,0.38461538461538464,0.42724058649558355,0.07466389491292078
answer_mean,14,0.7651481645289694,0.9066666666666666,0.36363636363636365,0.45315640016535913,0.10100228114054788
answer_mean,15,0.7854931446262716,0.8866666666666667,0.32,0.45138609450655715,0.08588978612993507
answer_mean,16,0.7682441397611676,0.9,0.34782608695652173,0.48390794433691914,0.09548192128656549
answer_mean,17,0.7863777089783281,0.8866666666666667,0.37037037037037035,0.45154311201269903,0.07736535778830506
answer_mean,18,0.8031844316674037,0.9066666666666666,0.46153846153846156,0.4342499830489044,0.07758650227109627
answer_mean,19,0.7669172932330827,0.9066666666666666,0.4166666666666667,0.48049124881139826,0.08172193892516398
answer_mean,20,0.7766475011057052,0.8933333333333333,0.42857142857142855,0.46646877080779914,0.0891763904676534
answer_mean,21,0.7961079168509507,0.8866666666666667,0.37037037037037035,0.4349435342060527,0.07336180493551715
answer_mean,22,0.8204334365325077,0.9,0.4,0.3960537201624211,0.07810979638440864
answer_mean,23,0.7386112339672712,0.8933333333333333,0.2727272727272727,0.4747603812671465,0.09091188003775205
answer_mean,24,0.7815126050420168,0.8866666666666667,0.2608695652173913,0.4345324710991061,0.09200876253595379
answer_mean,25,0.7899159663865547,0.9066666666666666,0.36363636363636365,0.3947811507850761,0.08257935920117337
answer_mean,26,0.8345864661654135,0.9133333333333333,0.38095238095238093,0.3537512527492556,0.07874104252838286
answer_mean,27,0.8500663423264042,0.9,0.34782608695652173,0.33364633143477873,0.07994536429685088
answer_mean,28,0.8345864661654135,0.8933333333333333,0.2727272727272727,0.3388355335068888,0.0734673678957189
